system:index,date,surfacePressure,.geo
20030101,2003-01-01,91658.96250065965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030102,2003-01-02,91800.46235763952,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030103,2003-01-03,91845.3619444343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030104,2003-01-04,91796.6754503257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030105,2003-01-05,91857.99331750919,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030106,2003-01-06,91919.19109548528,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030107,2003-01-07,91886.50067299775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030108,2003-01-08,91754.12041184293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030109,2003-01-09,91859.97884035158,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030110,2003-01-10,91909.21746156791,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030111,2003-01-11,91918.01402070188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030112,2003-01-12,91918.91823970377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030113,2003-01-13,91893.92722167542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030114,2003-01-14,91903.44616771703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030115,2003-01-15,91948.29395481436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030116,2003-01-16,91836.54802299343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030117,2003-01-17,91858.16589314473,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030118,2003-01-18,91896.23655382283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030119,2003-01-19,91822.30170853484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030120,2003-01-20,91747.63791012028,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030121,2003-01-21,91734.99179559352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030122,2003-01-22,91662.34239792015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030123,2003-01-23,91517.61722547316,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030124,2003-01-24,91434.04784925932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030125,2003-01-25,91543.2729435563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030126,2003-01-26,91722.93682610043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030127,2003-01-27,91734.50847414692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030128,2003-01-28,91717.2029858052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030129,2003-01-29,91724.60328397328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030130,2003-01-30,91706.95797492292,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030131,2003-01-31,91737.666761455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030201,2003-02-01,91803.62533660371,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030202,2003-02-02,91816.51622716794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030203,2003-02-03,91742.74433993669,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030204,2003-02-04,91697.82106080595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030205,2003-02-05,91705.6339072933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030206,2003-02-06,91655.75979442062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030207,2003-02-07,91551.80228980405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030208,2003-02-08,91396.56434470943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030209,2003-02-09,91328.20871854812,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030210,2003-02-10,91418.62294683329,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030211,2003-02-11,91506.58378270033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030212,2003-02-12,91521.25975739137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030213,2003-02-13,91538.90759556569,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030214,2003-02-14,91519.24328916168,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030215,2003-02-15,91687.11500022897,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030216,2003-02-16,91739.77557789655,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030217,2003-02-17,91674.43001728423,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030218,2003-02-18,91688.93018899165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030219,2003-02-19,91622.80800519887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030220,2003-02-20,91641.31170285892,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030221,2003-02-21,91736.13511207429,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030222,2003-02-22,91710.498089139,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030223,2003-02-23,91608.09703475672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030224,2003-02-24,91616.19049115894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030225,2003-02-25,91585.09200890914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030226,2003-02-26,91520.71613564955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030227,2003-02-27,91590.27885394137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030228,2003-02-28,91593.95954363258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030301,2003-03-01,91529.50427259097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030302,2003-03-02,91515.15081753736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030303,2003-03-03,91453.88408911238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030304,2003-03-04,91349.67130013248,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030305,2003-03-05,91359.72008259015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030306,2003-03-06,91477.41344231954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030307,2003-03-07,91464.57586408123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030308,2003-03-08,91499.9866393131,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030309,2003-03-09,91566.07669592864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030310,2003-03-10,91547.28150818404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030311,2003-03-11,91425.21162258135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030312,2003-03-12,91527.72697385961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030313,2003-03-13,91721.18138441983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030314,2003-03-14,91732.63463715087,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030315,2003-03-15,91532.31505141773,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030316,2003-03-16,91526.44596733252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030317,2003-03-17,91631.3439944399,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030318,2003-03-18,91686.80511794856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030319,2003-03-19,91588.12506976818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030320,2003-03-20,91516.69901078088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030321,2003-03-21,91532.95312140786,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030322,2003-03-22,91669.62696288913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030323,2003-03-23,91682.33033615818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030324,2003-03-24,91564.01301524795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030325,2003-03-25,91530.63916044577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030326,2003-03-26,91623.63551719354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030327,2003-03-27,91561.60445927577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030328,2003-03-28,91437.51505644218,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030329,2003-03-29,91317.03319538033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030330,2003-03-30,91391.41194811778,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030331,2003-03-31,91401.70668931349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030401,2003-04-01,91317.4352991533,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030402,2003-04-02,91329.91105866709,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030403,2003-04-03,91367.50284474657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030404,2003-04-04,91362.5442318246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030405,2003-04-05,91338.92028914763,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030406,2003-04-06,91434.39125200512,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030407,2003-04-07,91599.48512060259,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030408,2003-04-08,91505.08698432127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030409,2003-04-09,91383.71092373917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030410,2003-04-10,91486.99084214806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030411,2003-04-11,91594.65393480432,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030412,2003-04-12,91541.76452871191,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030413,2003-04-13,91418.62895296751,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030414,2003-04-14,91428.93544232305,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030415,2003-04-15,91479.86306920269,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030416,2003-04-16,91520.39178954087,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030417,2003-04-17,91460.35463799065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030418,2003-04-18,91395.47887274259,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030419,2003-04-19,91213.4634546983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030420,2003-04-20,91197.89281733287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030421,2003-04-21,91295.28088444333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030422,2003-04-22,91414.74567898209,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030423,2003-04-23,91456.86832570717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030424,2003-04-24,91365.01286384244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030425,2003-04-25,91254.21500925407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030426,2003-04-26,91196.36584689979,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030427,2003-04-27,91160.61302814944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030428,2003-04-28,91282.04029981227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030429,2003-04-29,91406.78627831204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030430,2003-04-30,91422.99183698145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030501,2003-05-01,91244.4308824235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030502,2003-05-02,91175.76942287208,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030503,2003-05-03,91170.16180143929,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030504,2003-05-04,91139.36568323983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030505,2003-05-05,91156.32096798069,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030506,2003-05-06,91287.32130637635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030507,2003-05-07,91259.4585307349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030508,2003-05-08,91243.86038559927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030509,2003-05-09,91258.31288500382,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030510,2003-05-10,91258.51106545437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030511,2003-05-11,91117.56152223297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030512,2003-05-12,91064.290189682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030513,2003-05-13,91067.3779035593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030514,2003-05-14,91014.07625169346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030515,2003-05-15,91069.09838228028,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030516,2003-05-16,91098.13161523156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030517,2003-05-17,91148.52089537236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030518,2003-05-18,91191.99827262494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030519,2003-05-19,91301.42778719286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030520,2003-05-20,91400.5089481053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030521,2003-05-21,91418.32281841311,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030522,2003-05-22,91344.4158790995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030523,2003-05-23,91289.57090854716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030524,2003-05-24,91350.40585953418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030525,2003-05-25,91433.53530259458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030526,2003-05-26,91379.8797313557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030527,2003-05-27,91256.01385108176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030528,2003-05-28,91237.01928779061,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030529,2003-05-29,91324.9665722239,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030530,2003-05-30,91287.44109232331,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030531,2003-05-31,91263.7437830861,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030601,2003-06-01,91131.06341905083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030602,2003-06-02,91082.75808747426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030603,2003-06-03,91112.89026961822,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030604,2003-06-04,91127.63004207656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030605,2003-06-05,91135.71709579507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030606,2003-06-06,91154.48298934259,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030607,2003-06-07,91155.58032926846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030608,2003-06-08,91269.78730949134,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030609,2003-06-09,91220.67027327816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030610,2003-06-10,91172.89568589645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030611,2003-06-11,91167.95370415262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030612,2003-06-12,91236.4317948884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030613,2003-06-13,91261.13807885972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030614,2003-06-14,91261.57889518759,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030615,2003-06-15,91138.93231185606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030616,2003-06-16,91084.76445854333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030617,2003-06-17,91129.98651622493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030618,2003-06-18,91204.87162336736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030619,2003-06-19,91109.85203510412,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030620,2003-06-20,90990.84743226354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030621,2003-06-21,90968.56071330629,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030622,2003-06-22,90974.7081578359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030623,2003-06-23,91016.57277665434,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030624,2003-06-24,91091.06761829315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030625,2003-06-25,91125.94446548265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030626,2003-06-26,91171.67744509621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030627,2003-06-27,91225.86411036464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030628,2003-06-28,91256.54456624495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030629,2003-06-29,91200.15555713107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030630,2003-06-30,91106.27706424565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030701,2003-07-01,91084.39089647426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030702,2003-07-02,91196.3036636861,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030703,2003-07-03,91249.62495230007,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030704,2003-07-04,91124.53391958402,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030705,2003-07-05,91133.97130244382,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030706,2003-07-06,91275.76403295506,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030707,2003-07-07,91307.33153737958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030708,2003-07-08,91216.98606689539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030709,2003-07-09,91190.66655856957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030710,2003-07-10,91222.4917224718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030711,2003-07-11,91166.42505934757,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030712,2003-07-12,91171.17088212272,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030713,2003-07-13,91110.52042649743,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030714,2003-07-14,91098.67983395976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030715,2003-07-15,91158.14555581329,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030716,2003-07-16,91271.76525309161,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030717,2003-07-17,91260.92871880454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030718,2003-07-18,91287.9746255908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030719,2003-07-19,91180.9295157289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030720,2003-07-20,91159.62922535541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030721,2003-07-21,91263.68074184848,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030722,2003-07-22,91202.4161859426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030723,2003-07-23,91100.7921872556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030724,2003-07-24,91154.1669468748,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030725,2003-07-25,91159.40036005285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030726,2003-07-26,91139.40073377494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030727,2003-07-27,91197.73437347978,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030728,2003-07-28,91363.4799521547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030729,2003-07-29,91414.29247574545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030730,2003-07-30,91361.87175332101,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030731,2003-07-31,91345.14282213393,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030801,2003-08-01,91381.24151611031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030802,2003-08-02,91416.37939512324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030803,2003-08-03,91458.05466972587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030804,2003-08-04,91376.77094419632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030805,2003-08-05,91233.85587120868,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030806,2003-08-06,91086.09728368463,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030807,2003-08-07,91088.17537559924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030808,2003-08-08,91096.9770014726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030809,2003-08-09,91092.92369668726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030810,2003-08-10,91210.22535147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030811,2003-08-11,91360.35008621744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030812,2003-08-12,91377.72114493276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030813,2003-08-13,91318.83491170073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030814,2003-08-14,91287.05454856755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030815,2003-08-15,91292.42269038652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030816,2003-08-16,91392.00843808003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030817,2003-08-17,91370.24297578861,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030818,2003-08-18,91317.87913970117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030819,2003-08-19,91236.39462966437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030820,2003-08-20,91094.88669888367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030821,2003-08-21,91039.7881439531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030822,2003-08-22,91089.55833019562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030823,2003-08-23,91114.13353486896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030824,2003-08-24,91154.3235154961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030825,2003-08-25,91253.69171129678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030826,2003-08-26,91294.83186876866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030827,2003-08-27,91402.29059790802,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030828,2003-08-28,91439.42453470212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030829,2003-08-29,91459.12468082774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030830,2003-08-30,91449.85711217854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030831,2003-08-31,91417.24128675819,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030901,2003-09-01,91397.16478222377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030902,2003-09-02,91396.68936570919,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030903,2003-09-03,91375.99138451621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030904,2003-09-04,91390.86296653136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030905,2003-09-05,91351.51333324546,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030906,2003-09-06,91410.7857081309,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030907,2003-09-07,91446.76513264985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030908,2003-09-08,91394.4467419608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030909,2003-09-09,91326.41256490986,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030910,2003-09-10,91355.91948501658,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030911,2003-09-11,91377.48087350001,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030912,2003-09-12,91308.26280193753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030913,2003-09-13,91316.51815763042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030914,2003-09-14,91362.15753969466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030915,2003-09-15,91357.72046649322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030916,2003-09-16,91365.95311264705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030917,2003-09-17,91409.4341535798,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030918,2003-09-18,91497.91550083128,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030919,2003-09-19,91486.62591482601,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030920,2003-09-20,91435.81344204348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030921,2003-09-21,91465.48684464325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030922,2003-09-22,91427.00218608529,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030923,2003-09-23,91334.8869198105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030924,2003-09-24,91307.88602202499,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030925,2003-09-25,91303.89760042315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030926,2003-09-26,91284.60831608291,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030927,2003-09-27,91222.75363799978,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030928,2003-09-28,91185.56202508534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030929,2003-09-29,91262.14109601435,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030930,2003-09-30,91219.50367980864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031001,2003-10-01,91208.20600604896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031002,2003-10-02,91196.47813778785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031003,2003-10-03,91217.95758670392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031004,2003-10-04,91231.3746369898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031005,2003-10-05,91137.63400778933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031006,2003-10-06,91088.91713264764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031007,2003-10-07,91085.17629274186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031008,2003-10-08,91241.43860922118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031009,2003-10-09,91394.23042351854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031010,2003-10-10,91420.85683636958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031011,2003-10-11,91416.83928908706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031012,2003-10-12,91431.43896577098,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031013,2003-10-13,91593.43870512444,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031014,2003-10-14,91600.54979010993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031015,2003-10-15,91551.85084344338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031016,2003-10-16,91489.1421196242,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031017,2003-10-17,91449.16132890053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031018,2003-10-18,91488.85597041188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031019,2003-10-19,91525.44783155799,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031020,2003-10-20,91464.68653927359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031021,2003-10-21,91388.71913027986,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031022,2003-10-22,91434.61484511408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031023,2003-10-23,91509.57321682909,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031024,2003-10-24,91441.43352810359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031025,2003-10-25,91495.33605532927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031026,2003-10-26,91459.6948193664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031027,2003-10-27,91586.89277025277,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031028,2003-10-28,91676.17962842528,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031029,2003-10-29,91713.96969154353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031030,2003-10-30,91648.87389307831,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031031,2003-10-31,91571.56193718029,"{""type"":""MultiPoint"",""coordinates"":[]}"
